path,filename,class,label,width,height,aspect_ratio,brightness
D:\Dataset BDC26\train\0_Recyclable\R_118.jpg,R_118.jpg,0_Recyclable,0,259,194,1.3350515463917525,152.6069338852844
D:\Dataset BDC26\train\0_Recyclable\R_1180.jpg,R_1180.jpg,0_Recyclable,0,225,225,1.0,165.02968230452674
D:\Dataset BDC26\train\0_Recyclable\R_1181.jpg,R_1181.jpg,0_Recyclable,0,259,194,1.3350515463917525,124.97865170030117
D:\Dataset BDC26\train\0_Recyclable\R_1182.jpg,R_1182.jpg,0_Recyclable,0,271,186,1.456989247311828,211.60040471372454
D:\Dataset BDC26\train\0_Recyclable\R_1183.jpg,R_1183.jpg,0_Recyclable,0,220,200,1.1,237.0283484848485
D:\Dataset BDC26\train\0_Recyclable\R_1184.jpg,R_1184.jpg,0_Recyclable,0,384,131,2.931297709923664,208.85488231552162
D:\Dataset BDC26\train\0_Recyclable\R_1185.jpg,R_1185.jpg,0_Recyclable,0,225,225,1.0,185.4578304526749
D:\Dataset BDC26\train\0_Recyclable\R_1186.jpg,R_1186.jpg,0_Recyclable,0,259,194,1.3350515463917525,85.2987103451021
D:\Dataset BDC26\train\0_Recyclable\R_1187.jpg,R_1187.jpg,0_Recyclable,0,225,225,1.0,242.00530699588478
D:\Dataset BDC26\train\0_Recyclable\R_1188.jpg,R_1188.jpg,0_Recyclable,0,351,144,2.4375,133.36722459639125
D:\Dataset BDC26\train\0_Recyclable\R_1189.jpg,R_1189.jpg,0_Recyclable,0,275,183,1.5027322404371584,125.94624937903626
D:\Dataset BDC26\train\0_Recyclable\R_119.jpg,R_119.jpg,0_Recyclable,0,259,194,1.3350515463917525,74.35429022542424
D:\Dataset BDC26\train\0_Recyclable\R_1190.jpg,R_1190.jpg,0_Recyclable,0,225,225,1.0,235.34112263374485
D:\Dataset BDC26\train\0_Recyclable\R_1191.jpg,R_1191.jpg,0_Recyclable,0,288,175,1.6457142857142857,220.54717592592593
D:\Dataset BDC26\train\0_Recyclable\R_1192.jpg,R_1192.jpg,0_Recyclable,0,275,183,1.5027322404371584,132.35128994866702
D:\Dataset BDC26\train\0_Recyclable\R_1193.jpg,R_1193.jpg,0_Recyclable,0,340,148,2.2972972972972974,117.4419780074192
D:\Dataset BDC26\train\0_Recyclable\R_1194.jpg,R_1194.jpg,0_Recyclable,0,259,194,1.3350515463917525,198.89746447478407
D:\Dataset BDC26\train\0_Recyclable\R_1195.jpg,R_1195.jpg,0_Recyclable,0,200,200,1.0,230.70354166666667
D:\Dataset BDC26\train\0_Recyclable\R_1196.jpg,R_1196.jpg,0_Recyclable,0,235,215,1.0930232558139534,132.18883061190832
D:\Dataset BDC26\train\0_Recyclable\R_1197.jpg,R_1197.jpg,0_Recyclable,0,259,194,1.3350515463917525,138.9952566705144
D:\Dataset BDC26\train\0_Recyclable\R_1198.jpg,R_1198.jpg,0_Recyclable,0,225,225,1.0,97.96385843621401
D:\Dataset BDC26\train\0_Recyclable\R_1199.jpg,R_1199.jpg,0_Recyclable,0,300,168,1.7857142857142858,140.2082804232804
D:\Dataset BDC26\train\0_Recyclable\R_12.jpg,R_12.jpg,0_Recyclable,0,275,183,1.5027322404371584,221.8557509521444
D:\Dataset BDC26\train\0_Recyclable\R_120.jpg,R_120.jpg,0_Recyclable,0,225,225,1.0,237.46085267489715
D:\Dataset BDC26\train\0_Recyclable\R_1200.jpg,R_1200.jpg,0_Recyclable,0,252,200,1.26,220.20386904761904
D:\Dataset BDC26\train\0_Recyclable\R_1201.jpg,R_1201.jpg,0_Recyclable,0,297,169,1.757396449704142,114.8456889738941
D:\Dataset BDC26\train\0_Recyclable\R_1202.jpg,R_1202.jpg,0_Recyclable,0,221,228,0.9692982456140351,170.74432404540764
D:\Dataset BDC26\train\0_Recyclable\R_1203.jpg,R_1203.jpg,0_Recyclable,0,225,225,1.0,241.23258600823044
D:\Dataset BDC26\train\0_Recyclable\R_1204.jpg,R_1204.jpg,0_Recyclable,0,225,225,1.0,241.29728395061727
D:\Dataset BDC26\train\0_Recyclable\R_1205.jpg,R_1205.jpg,0_Recyclable,0,249,203,1.2266009852216748,146.3205531485548
D:\Dataset BDC26\train\0_Recyclable\R_1206.jpg,R_1206.jpg,0_Recyclable,0,276,183,1.5081967213114753,211.9014809535123
D:\Dataset BDC26\train\0_Recyclable\R_1207.jpg,R_1207.jpg,0_Recyclable,0,160,315,0.5079365079365079,222.34513227513227
D:\Dataset BDC26\train\0_Recyclable\R_1208.jpg,R_1208.jpg,0_Recyclable,0,207,243,0.8518518518518519,175.2924063802575
D:\Dataset BDC26\train\0_Recyclable\R_1209.jpg,R_1209.jpg,0_Recyclable,0,259,194,1.3350515463917525,140.39836006846315
D:\Dataset BDC26\train\0_Recyclable\R_121.jpg,R_121.jpg,0_Recyclable,0,296,170,1.7411764705882353,167.94720455749868
D:\Dataset BDC26\train\0_Recyclable\R_1210.jpg,R_1210.jpg,0_Recyclable,0,272,185,1.4702702702702704,176.52845786963437
D:\Dataset BDC26\train\0_Recyclable\R_1211.jpg,R_1211.jpg,0_Recyclable,0,225,225,1.0,150.22062222222223
D:\Dataset BDC26\train\0_Recyclable\R_1212.jpg,R_1212.jpg,0_Recyclable,0,183,275,0.6654545454545454,229.62737539327702
D:\Dataset BDC26\train\0_Recyclable\R_1213.jpg,R_1213.jpg,0_Recyclable,0,286,176,1.625,131.62248357702904
D:\Dataset BDC26\train\0_Recyclable\R_1214.jpg,R_1214.jpg,0_Recyclable,0,347,145,2.393103448275862,121.32154758355694
D:\Dataset BDC26\train\0_Recyclable\R_1215.jpg,R_1215.jpg,0_Recyclable,0,299,168,1.7797619047619047,130.14174231565536
D:\Dataset BDC26\train\0_Recyclable\R_1216.jpg,R_1216.jpg,0_Recyclable,0,275,183,1.5027322404371584,105.9449114091737
D:\Dataset BDC26\train\0_Recyclable\R_1217.jpg,R_1217.jpg,0_Recyclable,0,275,183,1.5027322404371584,69.05874482530221
D:\Dataset BDC26\train\0_Recyclable\R_1218.jpg,R_1218.jpg,0_Recyclable,0,297,170,1.7470588235294118,97.78476926123984
D:\Dataset BDC26\train\0_Recyclable\R_1219.jpg,R_1219.jpg,0_Recyclable,0,280,180,1.5555555555555556,90.91013227513228
D:\Dataset BDC26\train\0_Recyclable\R_122.jpg,R_122.jpg,0_Recyclable,0,256,197,1.299492385786802,151.92934380287647
D:\Dataset BDC26\train\0_Recyclable\R_1220.jpg,R_1220.jpg,0_Recyclable,0,305,165,1.8484848484848484,122.72939890710381
D:\Dataset BDC26\train\0_Recyclable\R_1221.jpg,R_1221.jpg,0_Recyclable,0,275,184,1.4945652173913044,169.93750988142293
D:\Dataset BDC26\train\0_Recyclable\R_1222.jpg,R_1222.jpg,0_Recyclable,0,225,225,1.0,196.65508477366257
D:\Dataset BDC26\train\0_Recyclable\R_1223.jpg,R_1223.jpg,0_Recyclable,0,274,184,1.4891304347826086,152.037593885539
D:\Dataset BDC26\train\0_Recyclable\R_1224.jpg,R_1224.jpg,0_Recyclable,0,225,225,1.0,138.74902386831275
D:\Dataset BDC26\train\0_Recyclable\R_1225.jpg,R_1225.jpg,0_Recyclable,0,259,194,1.3350515463917525,123.38105852538843
D:\Dataset BDC26\train\0_Recyclable\R_1226.jpg,R_1226.jpg,0_Recyclable,0,194,259,0.749034749034749,114.22891374437766
D:\Dataset BDC26\train\0_Recyclable\R_1227.jpg,R_1227.jpg,0_Recyclable,0,300,168,1.7857142857142858,146.9457804232804
D:\Dataset BDC26\train\0_Recyclable\R_1228.jpg,R_1228.jpg,0_Recyclable,0,250,187,1.3368983957219251,131.6280071301248
D:\Dataset BDC26\train\0_Recyclable\R_1229.jpg,R_1229.jpg,0_Recyclable,0,308,164,1.8780487804878048,227.8032942667089
D:\Dataset BDC26\train\0_Recyclable\R_123.jpg,R_123.jpg,0_Recyclable,0,299,168,1.7797619047619047,112.52343791474226
D:\Dataset BDC26\train\0_Recyclable\R_1230.jpg,R_1230.jpg,0_Recyclable,0,225,225,1.0,244.47004444444443
D:\Dataset BDC26\train\0_Recyclable\R_1231.jpg,R_1231.jpg,0_Recyclable,0,399,126,3.1666666666666665,153.52558645290475
D:\Dataset BDC26\train\0_Recyclable\R_1232.jpg,R_1232.jpg,0_Recyclable,0,275,183,1.5027322404371584,112.91663520450406
D:\Dataset BDC26\train\0_Recyclable\R_1233.jpg,R_1233.jpg,0_Recyclable,0,276,183,1.5081967213114753,188.46265938069214
D:\Dataset BDC26\train\0_Recyclable\R_1234.jpg,R_1234.jpg,0_Recyclable,0,299,168,1.7797619047619047,137.75143334925943
D:\Dataset BDC26\train\0_Recyclable\R_1235.jpg,R_1235.jpg,0_Recyclable,0,225,225,1.0,172.88819094650208
D:\Dataset BDC26\train\0_Recyclable\R_1236.jpg,R_1236.jpg,0_Recyclable,0,275,183,1.5027322404371584,154.84557045868522
D:\Dataset BDC26\train\0_Recyclable\R_1237.jpg,R_1237.jpg,0_Recyclable,0,215,234,0.9188034188034188,170.6936990657921
D:\Dataset BDC26\train\0_Recyclable\R_1238.jpg,R_1238.jpg,0_Recyclable,0,225,225,1.0,139.3423144032922
D:\Dataset BDC26\train\0_Recyclable\R_1239.jpg,R_1239.jpg,0_Recyclable,0,303,166,1.8253012048192772,199.56857794213155
D:\Dataset BDC26\train\0_Recyclable\R_124.jpg,R_124.jpg,0_Recyclable,0,183,275,0.6654545454545454,148.1364861732075
D:\Dataset BDC26\train\0_Recyclable\R_1240.jpg,R_1240.jpg,0_Recyclable,0,225,225,1.0,142.548470781893
D:\Dataset BDC26\train\0_Recyclable\R_1241.jpg,R_1241.jpg,0_Recyclable,0,290,174,1.6666666666666667,118.12031311930241
D:\Dataset BDC26\train\0_Recyclable\R_1242.jpg,R_1242.jpg,0_Recyclable,0,259,194,1.3350515463917525,131.17794451299605
D:\Dataset BDC26\train\0_Recyclable\R_1243.jpg,R_1243.jpg,0_Recyclable,0,225,225,1.0,198.3514205761317
D:\Dataset BDC26\train\0_Recyclable\R_1244.jpg,R_1244.jpg,0_Recyclable,0,275,183,1.5027322404371584,88.7181917536016
D:\Dataset BDC26\train\0_Recyclable\R_1245.jpg,R_1245.jpg,0_Recyclable,0,225,225,1.0,186.0065316872428
D:\Dataset BDC26\train\0_Recyclable\R_1246.jpg,R_1246.jpg,0_Recyclable,0,270,187,1.4438502673796791,239.38564732290226
D:\Dataset BDC26\train\0_Recyclable\R_1247.jpg,R_1247.jpg,0_Recyclable,0,389,129,3.0155038759689923,154.1995576014826
D:\Dataset BDC26\train\0_Recyclable\R_1248.jpg,R_1248.jpg,0_Recyclable,0,225,225,1.0,64.38365102880658
D:\Dataset BDC26\train\0_Recyclable\R_1249.jpg,R_1249.jpg,0_Recyclable,0,275,183,1.5027322404371584,133.7867329027985
D:\Dataset BDC26\train\0_Recyclable\R_125.jpg,R_125.jpg,0_Recyclable,0,275,183,1.5027322404371584,219.35452889551252
D:\Dataset BDC26\train\0_Recyclable\R_1250.jpg,R_1250.jpg,0_Recyclable,0,318,159,2.0,190.62266128713267
D:\Dataset BDC26\train\0_Recyclable\R_1251.jpg,R_1251.jpg,0_Recyclable,0,245,205,1.1951219512195121,69.01745478679277
D:\Dataset BDC26\train\0_Recyclable\R_1252.jpg,R_1252.jpg,0_Recyclable,0,299,169,1.7692307692307692,171.10806567585573
D:\Dataset BDC26\train\0_Recyclable\R_1253.jpg,R_1253.jpg,0_Recyclable,0,280,180,1.5555555555555556,127.77846560846562
D:\Dataset BDC26\train\0_Recyclable\R_1254.jpg,R_1254.jpg,0_Recyclable,0,290,174,1.6666666666666667,151.30737878187344
D:\Dataset BDC26\train\0_Recyclable\R_1255.jpg,R_1255.jpg,0_Recyclable,0,183,275,0.6654545454545454,177.66901142573275
D:\Dataset BDC26\train\0_Recyclable\R_1256.jpg,R_1256.jpg,0_Recyclable,0,328,153,2.1437908496732025,151.46417184760085
D:\Dataset BDC26\train\0_Recyclable\R_1257.jpg,R_1257.jpg,0_Recyclable,0,354,142,2.492957746478873,178.3623909180128
D:\Dataset BDC26\train\0_Recyclable\R_1258.jpg,R_1258.jpg,0_Recyclable,0,282,179,1.5754189944134078,123.17414187038578
D:\Dataset BDC26\train\0_Recyclable\R_1259.jpg,R_1259.jpg,0_Recyclable,0,275,183,1.5027322404371584,136.72228514654742
D:\Dataset BDC26\train\0_Recyclable\R_126.jpg,R_126.jpg,0_Recyclable,0,183,275,0.6654545454545454,206.60466964729258
D:\Dataset BDC26\train\0_Recyclable\R_1260.jpg,R_1260.jpg,0_Recyclable,0,329,153,2.150326797385621,131.1108727178815
D:\Dataset BDC26\train\0_Recyclable\R_1261.jpg,R_1261.jpg,0_Recyclable,0,275,184,1.4945652173913044,82.10502635046113
D:\Dataset BDC26\train\0_Recyclable\R_1262.jpg,R_1262.jpg,0_Recyclable,0,299,169,1.7692307692307692,232.39433878873035
D:\Dataset BDC26\train\0_Recyclable\R_1263.jpg,R_1263.jpg,0_Recyclable,0,259,194,1.3350515463917525,158.26545396648487
D:\Dataset BDC26\train\0_Recyclable\R_1264.jpg,R_1264.jpg,0_Recyclable,0,358,141,2.5390070921985815,212.54643607115972
D:\Dataset BDC26\train\0_Recyclable\R_1265.jpg,R_1265.jpg,0_Recyclable,0,245,206,1.1893203883495145,143.26758470378442
D:\Dataset BDC26\train\0_Recyclable\R_1266.jpg,R_1266.jpg,0_Recyclable,0,306,165,1.8545454545454545,202.27980458176535
D:\Dataset BDC26\train\0_Recyclable\R_1267.jpg,R_1267.jpg,0_Recyclable,0,225,225,1.0,107.62038518518519
D:\Dataset BDC26\train\0_Recyclable\R_1268.jpg,R_1268.jpg,0_Recyclable,0,275,183,1.5027322404371584,157.31737704918032
D:\Dataset BDC26\train\0_Recyclable\R_1269.jpg,R_1269.jpg,0_Recyclable,0,183,275,0.6654545454545454,232.6659645636695
D:\Dataset BDC26\train\0_Recyclable\R_127.jpg,R_127.jpg,0_Recyclable,0,192,263,0.7300380228136882,202.94338825517534
D:\Dataset BDC26\train\0_Recyclable\R_1270.jpg,R_1270.jpg,0_Recyclable,0,200,200,1.0,222.79885833333333
D:\Dataset BDC26\train\0_Recyclable\R_1271.jpg,R_1271.jpg,0_Recyclable,0,225,225,1.0,171.02552757201644
D:\Dataset BDC26\train\0_Recyclable\R_1272.jpg,R_1272.jpg,0_Recyclable,0,315,160,1.96875,209.01949735449736
D:\Dataset BDC26\train\0_Recyclable\R_1273.jpg,R_1273.jpg,0_Recyclable,0,225,225,1.0,224.6854452674897
D:\Dataset BDC26\train\0_Recyclable\R_1274.jpg,R_1274.jpg,0_Recyclable,0,300,168,1.7857142857142858,202.12426587301584
D:\Dataset BDC26\train\0_Recyclable\R_1275.jpg,R_1275.jpg,0_Recyclable,0,277,182,1.521978021978022,107.45074780814855
D:\Dataset BDC26\train\0_Recyclable\R_1276.jpg,R_1276.jpg,0_Recyclable,0,254,198,1.2828282828282829,90.6374506217026
D:\Dataset BDC26\train\0_Recyclable\R_1277.jpg,R_1277.jpg,0_Recyclable,0,205,246,0.8333333333333334,138.2870183092075
D:\Dataset BDC26\train\0_Recyclable\R_1278.jpg,R_1278.jpg,0_Recyclable,0,318,159,2.0,91.71851060743904
D:\Dataset BDC26\train\0_Recyclable\R_1279.jpg,R_1279.jpg,0_Recyclable,0,210,240,0.875,241.97507936507932
D:\Dataset BDC26\train\0_Recyclable\R_128.jpg,R_128.jpg,0_Recyclable,0,225,225,1.0,83.23234897119342
D:\Dataset BDC26\train\0_Recyclable\R_1280.jpg,R_1280.jpg,0_Recyclable,0,272,185,1.4702702702702704,232.44161367249603
D:\Dataset BDC26\train\0_Recyclable\R_1281.jpg,R_1281.jpg,0_Recyclable,0,225,225,1.0,248.16713744855966
D:\Dataset BDC26\train\0_Recyclable\R_1282.jpg,R_1282.jpg,0_Recyclable,0,241,209,1.1531100478468899,126.10685805422645
D:\Dataset BDC26\train\0_Recyclable\R_1283.jpg,R_1283.jpg,0_Recyclable,0,259,194,1.3350515463917525,92.9761440379997
D:\Dataset BDC26\train\0_Recyclable\R_1284.jpg,R_1284.jpg,0_Recyclable,0,334,151,2.2119205298013247,153.80923583296982
D:\Dataset BDC26\train\0_Recyclable\R_1285.jpg,R_1285.jpg,0_Recyclable,0,315,160,1.96875,175.62299603174606
D:\Dataset BDC26\train\0_Recyclable\R_1286.jpg,R_1286.jpg,0_Recyclable,0,259,194,1.3350515463917525,128.90015125582136
D:\Dataset BDC26\train\0_Recyclable\R_1287.jpg,R_1287.jpg,0_Recyclable,0,199,254,0.7834645669291339,205.60368772998854
D:\Dataset BDC26\train\0_Recyclable\R_1288.jpg,R_1288.jpg,0_Recyclable,0,234,215,1.0883720930232559,62.21368846485126
D:\Dataset BDC26\train\0_Recyclable\R_1289.jpg,R_1289.jpg,0_Recyclable,0,228,221,1.0316742081447965,108.49824693710143
D:\Dataset BDC26\train\0_Recyclable\R_129.jpg,R_129.jpg,0_Recyclable,0,275,183,1.5027322404371584,187.4570425567147
D:\Dataset BDC26\train\0_Recyclable\R_1290.jpg,R_1290.jpg,0_Recyclable,0,251,201,1.2487562189054726,146.14751607169993
D:\Dataset BDC26\train\0_Recyclable\R_1291.jpg,R_1291.jpg,0_Recyclable,0,225,225,1.0,231.33933168724283
D:\Dataset BDC26\train\0_Recyclable\R_1292.jpg,R_1292.jpg,0_Recyclable,0,275,183,1.5027322404371584,127.97241265110115
D:\Dataset BDC26\train\0_Recyclable\R_1293.jpg,R_1293.jpg,0_Recyclable,0,183,275,0.6654545454545454,194.06818347408512
D:\Dataset BDC26\train\0_Recyclable\R_1294.jpg,R_1294.jpg,0_Recyclable,0,199,253,0.7865612648221344,217.09406055309486
D:\Dataset BDC26\train\0_Recyclable\R_1295.jpg,R_1295.jpg,0_Recyclable,0,290,174,1.6666666666666667,228.07537983881625
D:\Dataset BDC26\train\0_Recyclable\R_1296.jpg,R_1296.jpg,0_Recyclable,0,225,225,1.0,188.46285432098765
D:\Dataset BDC26\train\0_Recyclable\R_1297.jpg,R_1297.jpg,0_Recyclable,0,225,225,1.0,204.3873646090535
D:\Dataset BDC26\train\0_Recyclable\R_1298.jpg,R_1298.jpg,0_Recyclable,0,194,259,0.749034749034749,109.99939630352003
D:\Dataset BDC26\train\0_Recyclable\R_1299.jpg,R_1299.jpg,0_Recyclable,0,245,206,1.1893203883495145,240.90310415428306
D:\Dataset BDC26\train\0_Recyclable\R_13.jpg,R_13.jpg,0_Recyclable,0,275,183,1.5027322404371584,230.79442291770158
D:\Dataset BDC26\train\0_Recyclable\R_130.jpg,R_130.jpg,0_Recyclable,0,240,195,1.2307692307692308,179.09746438746438
D:\Dataset BDC26\train\0_Recyclable\R_1300.jpg,R_1300.jpg,0_Recyclable,0,379,133,2.8496240601503757,231.2383399131073
D:\Dataset BDC26\train\0_Recyclable\R_1301.jpg,R_1301.jpg,0_Recyclable,0,225,225,1.0,237.04200164609054
D:\Dataset BDC26\train\0_Recyclable\R_1302.jpg,R_1302.jpg,0_Recyclable,0,225,225,1.0,238.72690041152262
D:\Dataset BDC26\train\0_Recyclable\R_1303.jpg,R_1303.jpg,0_Recyclable,0,275,183,1.5027322404371584,153.1180129160457
D:\Dataset BDC26\train\0_Recyclable\R_1304.jpg,R_1304.jpg,0_Recyclable,0,290,174,1.6666666666666667,104.72308098824152
D:\Dataset BDC26\train\0_Recyclable\R_1305.jpg,R_1305.jpg,0_Recyclable,0,259,194,1.3350515463917525,133.37948626092955
D:\Dataset BDC26\train\0_Recyclable\R_1306.jpg,R_1306.jpg,0_Recyclable,0,225,225,1.0,242.77372839506174
D:\Dataset BDC26\train\0_Recyclable\R_1307.jpg,R_1307.jpg,0_Recyclable,0,260,194,1.3402061855670102,78.40033042558815
D:\Dataset BDC26\train\0_Recyclable\R_1308.jpg,R_1308.jpg,0_Recyclable,0,275,183,1.5027322404371584,73.64663023679417
D:\Dataset BDC26\train\0_Recyclable\R_1309.jpg,R_1309.jpg,0_Recyclable,0,275,183,1.5027322404371584,198.05513495611856
D:\Dataset BDC26\train\0_Recyclable\R_131.jpg,R_131.jpg,0_Recyclable,0,232,217,1.0691244239631337,197.540792679697
D:\Dataset BDC26\train\0_Recyclable\R_1310.jpg,R_1310.jpg,0_Recyclable,0,447,113,3.9557522123893807,159.77124454739234
D:\Dataset BDC26\train\0_Recyclable\R_1311.jpg,R_1311.jpg,0_Recyclable,0,203,248,0.8185483870967742,132.88194554796334
D:\Dataset BDC26\train\0_Recyclable\R_1312.jpg,R_1312.jpg,0_Recyclable,0,261,193,1.3523316062176165,138.74575665535107
D:\Dataset BDC26\train\0_Recyclable\R_1313.jpg,R_1313.jpg,0_Recyclable,0,188,268,0.7014925373134329,182.87739494019266
D:\Dataset BDC26\train\0_Recyclable\R_1314.jpg,R_1314.jpg,0_Recyclable,0,224,225,0.9955555555555555,164.0945171957672
D:\Dataset BDC26\train\0_Recyclable\R_1315.jpg,R_1315.jpg,0_Recyclable,0,224,225,0.9955555555555555,193.7418121693122
D:\Dataset BDC26\train\0_Recyclable\R_1316.jpg,R_1316.jpg,0_Recyclable,0,183,275,0.6654545454545454,210.22199701937407
D:\Dataset BDC26\train\0_Recyclable\R_1317.jpg,R_1317.jpg,0_Recyclable,0,303,166,1.8253012048192772,140.99542725356872
D:\Dataset BDC26\train\0_Recyclable\R_1318.jpg,R_1318.jpg,0_Recyclable,0,225,225,1.0,247.60125761316874
D:\Dataset BDC26\train\0_Recyclable\R_1319.jpg,R_1319.jpg,0_Recyclable,0,225,225,1.0,181.74108971193414
D:\Dataset BDC26\train\0_Recyclable\R_132.jpg,R_132.jpg,0_Recyclable,0,225,225,1.0,235.60892181069957
D:\Dataset BDC26\train\0_Recyclable\R_1320.jpg,R_1320.jpg,0_Recyclable,0,401,126,3.1825396825396823,206.170803150853
D:\Dataset BDC26\train\0_Recyclable\R_1321.jpg,R_1321.jpg,0_Recyclable,0,225,225,1.0,227.90577777777779
D:\Dataset BDC26\train\0_Recyclable\R_1322.jpg,R_1322.jpg,0_Recyclable,0,275,183,1.5027322404371584,122.19426395098526
D:\Dataset BDC26\train\0_Recyclable\R_1323.jpg,R_1323.jpg,0_Recyclable,0,201,251,0.8007968127490039,110.98529266020495
D:\Dataset BDC26\train\0_Recyclable\R_1324.jpg,R_1324.jpg,0_Recyclable,0,373,135,2.762962962962963,155.5105682984146
D:\Dataset BDC26\train\0_Recyclable\R_1325.jpg,R_1325.jpg,0_Recyclable,0,225,225,1.0,177.63452181069957
D:\Dataset BDC26\train\0_Recyclable\R_1326.jpg,R_1326.jpg,0_Recyclable,0,450,112,4.017857142857143,187.84760582010583
D:\Dataset BDC26\train\0_Recyclable\R_1327.jpg,R_1327.jpg,0_Recyclable,0,302,167,1.8083832335329342,161.96389340524252
D:\Dataset BDC26\train\0_Recyclable\R_1328.jpg,R_1328.jpg,0_Recyclable,0,260,194,1.3402061855670102,211.37314300819457
D:\Dataset BDC26\train\0_Recyclable\R_1329.jpg,R_1329.jpg,0_Recyclable,0,262,192,1.3645833333333333,203.4326163592027
D:\Dataset BDC26\train\0_Recyclable\R_133.jpg,R_133.jpg,0_Recyclable,0,299,168,1.7797619047619047,204.1374157243723
D:\Dataset BDC26\train\0_Recyclable\R_1330.jpg,R_1330.jpg,0_Recyclable,0,300,168,1.7857142857142858,212.28195767195766
D:\Dataset BDC26\train\0_Recyclable\R_1331.jpg,R_1331.jpg,0_Recyclable,0,183,275,0.6654545454545454,120.22926312303362
D:\Dataset BDC26\train\0_Recyclable\R_1332.jpg,R_1332.jpg,0_Recyclable,0,225,225,1.0,229.90194567901236
D:\Dataset BDC26\train\0_Recyclable\R_1333.jpg,R_1333.jpg,0_Recyclable,0,291,173,1.6820809248554913,204.49755344999969
D:\Dataset BDC26\train\0_Recyclable\R_1334.jpg,R_1334.jpg,0_Recyclable,0,194,259,0.749034749034749,108.78528307394286
D:\Dataset BDC26\train\0_Recyclable\R_1335.jpg,R_1335.jpg,0_Recyclable,0,440,114,3.8596491228070176,171.9022129186603
D:\Dataset BDC26\train\0_Recyclable\R_1336.jpg,R_1336.jpg,0_Recyclable,0,279,181,1.5414364640883977,80.58531192036806
D:\Dataset BDC26\train\0_Recyclable\R_1337.jpg,R_1337.jpg,0_Recyclable,0,218,231,0.9437229437229437,185.8435733481605
D:\Dataset BDC26\train\0_Recyclable\R_1338.jpg,R_1338.jpg,0_Recyclable,0,440,114,3.8596491228070176,101.3925172780436
D:\Dataset BDC26\train\0_Recyclable\R_1339.jpg,R_1339.jpg,0_Recyclable,0,300,168,1.7857142857142858,89.08960317460317
D:\Dataset BDC26\train\0_Recyclable\R_134.jpg,R_134.jpg,0_Recyclable,0,200,200,1.0,131.73204166666667
D:\Dataset BDC26\train\0_Recyclable\R_1340.jpg,R_1340.jpg,0_Recyclable,0,275,183,1.5027322404371584,105.20886239443617
D:\Dataset BDC26\train\0_Recyclable\R_1341.jpg,R_1341.jpg,0_Recyclable,0,220,200,1.1,232.31145454545455
D:\Dataset BDC26\train\0_Recyclable\R_1342.jpg,R_1342.jpg,0_Recyclable,0,300,168,1.7857142857142858,143.72808862433862
D:\Dataset BDC26\train\0_Recyclable\R_1343.jpg,R_1343.jpg,0_Recyclable,0,225,225,1.0,241.47117037037037
D:\Dataset BDC26\train\0_Recyclable\R_1344.jpg,R_1344.jpg,0_Recyclable,0,225,225,1.0,124.95511440329217
D:\Dataset BDC26\train\0_Recyclable\R_1345.jpg,R_1345.jpg,0_Recyclable,0,225,225,1.0,231.10459917695474
D:\Dataset BDC26\train\0_Recyclable\R_1346.jpg,R_1346.jpg,0_Recyclable,0,318,159,2.0,125.73750379072557
D:\Dataset BDC26\train\0_Recyclable\R_1347.jpg,R_1347.jpg,0_Recyclable,0,225,225,1.0,175.88235720164607
D:\Dataset BDC26\train\0_Recyclable\R_1348.jpg,R_1348.jpg,0_Recyclable,0,254,199,1.2763819095477387,225.94518524380433
D:\Dataset BDC26\train\0_Recyclable\R_1349.jpg,R_1349.jpg,0_Recyclable,0,380,133,2.857142857142857,232.2531921910038
D:\Dataset BDC26\train\0_Recyclable\R_135.jpg,R_135.jpg,0_Recyclable,0,259,195,1.3282051282051281,124.66673926673927
